time,bikes_available,docks_available
0:00:00,8.590275673,18.35203202
0:30:00,8.622266431,18.32004126
1:00:00,8.63561008,18.30669761
1:30:00,8.644230769,18.29294872
2:00:00,8.690937714,18.23139238
2:30:00,8.70420712,18.21812298
3:00:00,8.6875,18.23557692
3:30:00,8.664940828,18.25813609
4:00:00,8.660141941,18.26293498
4:30:00,8.656089744,18.26698718
5:00:00,8.645710059,18.27736686
5:30:00,8.641148915,18.28192801
6:00:00,8.619377289,18.30369963
6:30:00,8.596794872,18.32628205
7:00:00,8.52943513,18.39364179
7:30:00,8.489344922,18.433732
8:00:00,8.443736065,18.47934086
8:30:00,8.408010856,18.51506607
9:00:00,8.334609675,18.58846725
9:30:00,8.243790226,18.6792867
10:00:00,8.109771093,18.81330583
10:30:00,7.889642489,19.03343443
11:00:00,7.690749273,19.2344644
11:30:00,7.606861604,19.3258307
12:00:00,7.645816789,19.29381996
12:30:00,7.638957413,19.31296566
13:00:00,7.536386113,19.42130619
13:30:00,7.711371525,19.24434244
14:00:00,7.792164169,19.15719481
14:30:00,7.81172986,19.1357443
15:00:00,7.969197895,18.9731098
15:30:00,8.055051822,18.88725587
16:00:00,8.199615279,18.73788472
16:30:00,8.21917229,18.71352002
17:00:00,8.248943586,18.67144596
17:30:00,8.36485515,18.54860639
18:00:00,8.557466672,18.35086666
18:30:00,8.679524283,18.22432187
19:00:00,8.796025226,18.11615426
19:30:00,8.873977411,18.03948413
20:00:00,8.890790383,18.02267116
20:30:00,8.66331786,18.26424624
21:00:00,8.631724454,18.30096785
21:30:00,8.709153839,18.22834616
22:00:00,8.831317102,18.11099059
22:30:00,8.880316092,18.0619916
23:00:00,8.974148983,17.96815871
23:30:00,8.969301994,17.9730057
