time,bikes_available,docks_available
0:00:00,9.123655035,13.84581061
0:30:00,9.136513995,13.83295165
1:00:00,9.140585242,13.82888041
1:30:00,9.150127226,13.81933842
2:00:00,9.157716943,13.81174871
2:30:00,9.1543257,13.81513995
3:00:00,9.152544529,13.81692112
3:30:00,9.156361323,13.81310433
4:00:00,9.158905852,13.8105598
4:30:00,9.152035623,13.81743003
5:00:00,9.151653944,13.8178117
5:30:00,9.139242296,13.83022335
6:00:00,9.124017647,13.845448
6:30:00,8.973545188,13.99592046
7:00:00,8.649399294,14.32006635
7:30:00,8.364013635,14.60417975
8:00:00,8.077725186,14.88792367
8:30:00,7.490578472,15.47243498
9:00:00,6.511371464,16.44034829
9:30:00,5.699448079,17.24403401
10:00:00,5.626487197,17.31710907
10:30:00,5.92069601,17.03063365
11:00:00,6.222854297,16.72192942
11:30:00,6.372741576,16.57140601
12:00:00,6.498578296,16.44671432
12:30:00,6.833911875,16.12470443
13:00:00,7.095935927,15.87696484
13:30:00,7.128428672,15.84840734
14:00:00,6.992010097,15.98508914
14:30:00,6.934354157,16.0396351
15:00:00,6.888226072,16.08480192
15:30:00,6.85899436,16.11276137
16:00:00,6.912983401,16.06029904
16:30:00,6.926827974,16.04645447
17:00:00,6.291364168,16.67237629
17:30:00,6.149978009,16.81119598
18:00:00,6.47066324,16.47785548
18:30:00,7.146913351,15.79133638
19:00:00,7.846348356,15.06533893
19:30:00,8.197848428,14.70620527
20:00:00,8.289736982,14.61916887
20:30:00,8.551896535,14.37568967
21:00:00,8.703353278,14.24562891
21:30:00,8.749205931,14.20880934
22:00:00,8.776009206,14.18200606
22:30:00,8.817829253,14.14018601
23:00:00,8.853675394,14.10433987
23:30:00,8.878244275,14.07977099
