time,bikes_available,docks_available
0:00:00,5.532493369,9.429045093
0:30:00,5.554487179,9.407051282
1:00:00,5.602739972,9.358798489
1:30:00,5.592031388,9.369507073
2:00:00,5.575649242,9.385515807
2:30:00,5.592071197,9.369093851
3:00:00,5.585576923,9.375961538
3:30:00,5.58974359,9.371794872
4:00:00,5.592948718,9.368589744
4:30:00,5.591575092,9.36996337
5:00:00,5.596153846,9.365384615
5:30:00,5.587346592,9.374191869
6:00:00,5.5816163,9.379922161
6:30:00,5.593225022,9.368313439
7:00:00,5.576809155,9.384729307
7:30:00,5.530899158,9.405254688
8:00:00,5.510576923,9.450961538
8:30:00,5.477524644,9.484013818
9:00:00,5.306980111,9.654558351
9:30:00,5.204500161,9.7570383
10:00:00,5.223464599,9.728458478
10:30:00,5.291214896,9.660708181
11:00:00,5.294898798,9.657024279
11:30:00,5.292247695,9.659675382
12:00:00,5.226770745,9.725152332
12:30:00,5.200981519,9.750941558
13:00:00,5.324732979,9.630280757
13:30:00,5.428084256,9.533454205
14:00:00,5.491780302,9.469758159
14:30:00,5.50515116,9.456387302
15:00:00,5.476209031,9.478035
15:30:00,5.63319062,9.31941927
16:00:00,5.624920061,9.327003016
16:30:00,5.433595816,9.518327261
17:00:00,5.482459848,9.469463229
17:30:00,5.543600796,9.408322281
18:00:00,5.662870072,9.289053005
18:30:00,5.719311292,9.232611785
19:00:00,5.807092807,9.136496937
19:30:00,5.832457054,9.109850638
20:00:00,5.841234235,9.101073457
20:30:00,5.628797998,9.321202002
21:00:00,5.551435459,9.419718387
21:30:00,5.485123784,9.486030062
22:00:00,5.504463496,9.46669035
22:30:00,5.516987179,9.454166667
23:00:00,5.507073386,9.46408046
23:30:00,5.511538462,9.459615385
