time,bikes_available,docks_available
0:00:00,7.825446429,7.118187524
0:30:00,7.949393831,6.990990784
1:00:00,7.996087533,6.944617595
1:30:00,8.006874447,6.929343501
2:00:00,8.020901685,6.919227765
2:30:00,8.027714034,6.912091792
3:00:00,7.99877321,6.940649867
3:30:00,8.040486805,6.898615759
4:00:00,8.050747162,6.891240018
4:30:00,8.013935045,6.925488032
5:00:00,8.036512714,6.903230876
5:30:00,8.008105628,6.92498732
6:00:00,8.025359907,6.9073324
6:30:00,8.048592428,6.877689624
7:00:00,8.184202329,6.748489979
7:30:00,8.244692116,6.682871987
8:00:00,8.118518637,6.816713119
8:30:00,8.356514758,6.581971435
9:00:00,8.698789269,6.22717227
9:30:00,8.91920759,5.997046989
10:00:00,9.056812221,5.854726241
10:30:00,8.836048247,6.066195343
11:00:00,8.761954068,6.141892086
11:30:00,8.656843354,6.251810492
12:00:00,8.55185021,6.363213893
12:30:00,8.585453506,6.328131307
13:00:00,8.669415649,6.253661274
13:30:00,8.9454386,5.985971657
14:00:00,9.35587452,5.578420352
14:30:00,9.731046189,5.196517913
15:00:00,9.824509498,5.095682809
15:30:00,9.326965731,5.597713756
16:00:00,9.221309768,5.711382539
16:30:00,9.150015134,5.772796537
17:00:00,9.202937222,5.717575599
17:30:00,9.209277421,5.721171297
18:00:00,9.080373622,5.84504551
18:30:00,8.829886377,6.09126747
19:00:00,8.709948195,6.2099236
19:30:00,8.317516156,6.611971023
20:00:00,7.710758309,7.238280152
20:30:00,7.189363468,7.762880121
21:00:00,7.09053382,7.876420203
21:30:00,7.029429463,7.940121819
22:00:00,6.921077253,8.050076593
22:30:00,6.811527409,8.151293103
23:00:00,6.802084123,8.158813313
23:30:00,6.803447486,8.143988411
