time,bikes_available,docks_available
0:00:00,12.03429487,10.91762821
0:30:00,12.05833333,10.89358974
1:00:00,12.07777015,10.87415293
1:30:00,12.07211538,10.87980769
2:00:00,12.13510082,10.81635549
2:30:00,12.1407767,10.81067961
3:00:00,12.1,10.85192308
3:30:00,12.09967949,10.85224359
4:00:00,12.10897436,10.84294872
4:30:00,12.11346154,10.83846154
5:00:00,12.1125,10.83942308
5:30:00,12.10983728,10.8420858
6:00:00,12.16882105,10.78310203
6:30:00,12.24436971,10.70755337
7:00:00,12.23151592,10.72040716
7:30:00,12.16931569,10.78260739
8:00:00,12.06097112,10.89095196
8:30:00,12.15231125,10.8015349
9:00:00,12.2021978,10.76895604
9:30:00,12.06907506,10.89843157
10:00:00,11.93694525,11.03314022
10:30:00,11.87281629,11.09833756
11:00:00,11.76559276,11.20556108
11:30:00,11.64771952,11.32343433
12:00:00,11.62749035,11.34366349
12:30:00,11.45965409,11.51149976
13:00:00,11.40307348,11.56808037
13:30:00,11.2154758,11.75567805
14:00:00,11.19116355,11.7799903
14:30:00,11.21004085,11.75292212
15:00:00,11.13035579,11.83118267
15:30:00,11.12265356,11.8388849
16:00:00,11.10308553,11.8501196
16:30:00,11.07058404,11.88133904
17:00:00,11.11910142,11.83282166
17:30:00,11.32056966,11.63135342
18:00:00,11.41542403,11.53649905
18:30:00,11.43285809,11.51906499
19:00:00,11.45447532,11.49712725
19:30:00,11.3482983,11.59400939
20:00:00,11.53715861,11.4087963
20:30:00,11.7295584,11.22721657
21:00:00,11.97323032,10.99792353
21:30:00,12.42049159,10.55066225
22:00:00,12.65210623,10.31904762
22:30:00,12.70625553,10.26489832
23:00:00,12.73631742,10.23483643
23:30:00,12.746337,10.22481685
