time,bikes_available,docks_available
0:00:00,16.68383785,6.17112398
0:30:00,16.71768009,6.137281741
1:00:00,16.69119489,6.163766937
1:30:00,16.68131965,6.173642187
2:00:00,16.67485742,6.180104413
2:30:00,16.6710143,6.18394753
3:00:00,16.67578749,6.179174344
3:30:00,16.6800846,6.174877233
4:00:00,16.67205832,6.182903514
4:30:00,16.66759448,6.187367349
5:00:00,16.68041625,6.174545579
5:30:00,16.74452579,6.110436041
6:00:00,16.75314717,6.101814657
6:30:00,16.45663254,6.393771514
7:00:00,15.97612312,6.921304645
7:30:00,15.54686655,7.36175759
8:00:00,13.65565388,9.235770727
8:30:00,8.895030066,13.96884599
9:00:00,5.975228572,16.85704151
9:30:00,6.118632767,16.71228422
10:00:00,5.695562086,17.14851825
10:30:00,5.499734423,17.35575299
11:00:00,5.153448522,17.70160419
11:30:00,5.082709339,17.78721884
12:00:00,5.440958569,17.4387579
12:30:00,5.649843991,17.23887583
13:00:00,5.655306158,17.2558702
13:30:00,5.506266791,17.40251183
14:00:00,5.414213847,17.4941831
14:30:00,5.811301866,17.08928225
15:00:00,6.626847038,16.26065751
15:30:00,6.704145805,16.17778804
16:00:00,7.97895865,14.88449401
16:30:00,10.48050335,12.36773369
17:00:00,15.06420026,7.751919644
17:30:00,17.63957542,5.148124346
18:00:00,17.99373681,4.77071821
18:30:00,17.78932589,4.97129094
19:00:00,17.5319206,5.223959079
19:30:00,17.30557054,5.44930891
20:00:00,16.91234784,5.882106193
20:30:00,16.7085099,6.125038296
21:00:00,16.73025526,6.117373818
21:30:00,16.66141214,6.203089468
22:00:00,16.45793573,6.405083781
22:30:00,16.31015482,6.548623802
23:00:00,16.27821952,6.580559107
23:30:00,16.26603524,6.59274339
