time,bikes_available,docks_available
0:00:00,6.344358294,12.64602632
0:30:00,6.321794872,12.66858974
1:00:00,6.318169761,12.67221485
1:30:00,6.313576007,12.67680861
2:00:00,6.33492834,12.65536292
2:30:00,6.348220065,12.6420712
3:00:00,6.332272325,12.65811229
3:30:00,6.31025641,12.68012821
4:00:00,6.307692308,12.68269231
4:30:00,6.293091168,12.69729345
5:00:00,6.298076923,12.69230769
5:30:00,6.325215554,12.66516906
6:00:00,6.731785755,12.25859886
6:30:00,6.851602564,12.13878205
7:00:00,6.853753013,12.1366316
7:30:00,6.899074074,12.09131054
8:00:00,6.905094621,12.08528999
8:30:00,6.883969729,12.10641489
9:00:00,6.856821203,12.13356341
9:30:00,6.826182541,12.16420207
10:00:00,6.848341579,12.14204304
10:30:00,6.854290185,12.1347208
11:00:00,6.838962165,12.15142245
11:30:00,6.781617879,12.20876674
12:00:00,6.765755214,12.2246294
12:30:00,6.698118763,12.29226585
13:00:00,6.594854427,12.39553019
13:30:00,6.562889194,12.42749542
14:00:00,6.571849438,12.41853518
14:30:00,6.399361511,12.5910231
15:00:00,6.285911828,12.70447279
15:30:00,6.300855315,12.6895293
16:00:00,6.296796435,12.69349483
16:30:00,6.341836542,12.64845472
17:00:00,6.351621877,12.63866939
17:30:00,6.350328407,12.63996285
18:00:00,6.308181589,12.68210967
18:30:00,6.386105664,12.6041856
19:00:00,6.385566699,12.60472456
19:30:00,6.344844325,12.64544694
20:00:00,6.255143787,12.73967822
20:30:00,6.213208826,12.78679117
21:00:00,6.128445046,12.87155495
21:30:00,6.114423077,12.88557692
22:00:00,6.114555703,12.8854443
22:30:00,6.095436245,12.90456376
23:00:00,6.103846154,12.89615385
23:30:00,6.100961538,12.89903846
