time,bikes_available,docks_available
0:00:00,8.438956044,7.866813187
0:30:00,8.47403969,7.831729541
1:00:00,8.539953581,7.76581565
1:30:00,8.545568081,7.760201149
2:00:00,8.548878473,7.76849682
2:30:00,8.551721094,7.766725508
3:00:00,8.56158267,7.744186561
3:30:00,8.569230769,7.736538462
4:00:00,8.571526506,7.734242725
4:30:00,8.622170645,7.683598585
5:00:00,8.610720601,7.696330681
5:30:00,8.607450651,7.69831858
6:00:00,8.598235601,7.70753363
6:30:00,8.581022641,7.72474659
7:00:00,8.579167139,7.726602092
7:30:00,8.558648899,7.747120332
8:00:00,8.356668765,7.974741492
8:30:00,8.256658292,8.07988017
9:00:00,8.209816368,8.126722093
9:30:00,8.145717412,8.20556464
10:00:00,8.085113044,8.270656186
10:30:00,7.786592407,8.569176824
11:00:00,7.677583586,8.678185645
11:30:00,7.531953882,8.823815349
12:00:00,7.418178138,8.934385964
12:30:00,7.405694629,8.940459218
13:00:00,7.383311755,8.963554342
13:30:00,7.365836121,8.989933109
14:00:00,7.177962004,9.177807227
14:30:00,7.061650584,9.294118647
15:00:00,7.099859202,9.255910029
15:30:00,7.258664259,9.097104972
16:00:00,7.412411846,8.941754821
16:30:00,7.515879797,8.839889434
17:00:00,7.526824458,8.85811144
17:30:00,7.681692518,8.799076712
18:00:00,7.705993538,8.769228356
18:30:00,7.560085891,8.911067955
19:00:00,7.408473987,9.061397808
19:30:00,7.53078537,8.921137706
20:00:00,7.861671675,8.590892428
20:30:00,8.501137515,7.950785562
21:00:00,8.847805356,7.604117721
21:30:00,9.05569472,7.396228357
22:00:00,9.172922314,7.279000763
22:30:00,9.206542882,7.245380195
23:00:00,9.203577744,7.248345333
23:30:00,9.223093196,7.228829881
