time,bikes_available,docks_available
0:00:00,4.347115385,10.64326923
0:30:00,4.346153846,10.64423077
1:00:00,4.347962454,10.64242216
1:30:00,4.34235348,10.64803114
2:00:00,4.297734628,10.69255663
2:30:00,4.299352751,10.69093851
3:00:00,4.317307692,10.67307692
3:30:00,4.317307692,10.67307692
4:00:00,4.317307692,10.67307692
4:30:00,4.317307692,10.67307692
5:00:00,4.31146978,10.67891484
5:30:00,4.306089744,10.68429487
6:00:00,4.307692308,10.68269231
6:30:00,4.310645604,10.67845696
7:00:00,4.288461538,10.68269231
7:30:00,4.308862434,10.66229141
8:00:00,4.446146215,10.53237943
8:30:00,4.469407604,10.51136163
9:00:00,4.50907967,10.470087
9:30:00,4.524038462,10.45064103
10:00:00,4.533119658,10.43803419
10:30:00,4.647184066,10.32396978
11:00:00,4.72710427,10.26135727
11:30:00,4.790832586,10.19955203
12:00:00,4.774945967,10.2067848
12:30:00,4.779713135,10.2010561
13:00:00,4.899216449,10.08155278
13:30:00,4.945316031,10.0354532
14:00:00,4.80453238,10.17623685
14:30:00,4.673783351,10.30698588
15:00:00,4.619923372,10.36084586
15:30:00,4.624879286,10.35588994
16:00:00,4.681410256,10.29935897
16:30:00,4.633078958,10.35185694
17:00:00,4.608104721,10.38227989
17:30:00,4.693161077,10.29722354
18:00:00,4.785849445,10.20453517
18:30:00,4.849112426,10.14127219
19:00:00,4.801851099,10.18853352
19:30:00,4.75486019,10.23552443
20:00:00,4.752429266,10.23795535
20:30:00,4.665907751,10.32447686
21:00:00,4.611149267,10.37923535
21:30:00,4.503596866,10.48678775
22:00:00,4.477376216,10.5130084
22:30:00,4.493612637,10.49677198
23:00:00,4.492628205,10.49775641
23:30:00,4.509615385,10.48076923
