time,bikes_available,docks_available
0:00:00,12.79156146,14.12828587
0:30:00,12.79694656,14.12290076
1:00:00,12.80725191,14.11259542
1:30:00,12.8086514,14.11119593
2:00:00,12.81639467,14.10345266
2:30:00,12.81330953,14.1065378
3:00:00,12.80916031,14.11068702
3:30:00,12.80852417,14.11132316
4:00:00,12.81068702,14.10916031
4:30:00,12.85544539,14.05880397
5:00:00,13.32089012,13.51498775
5:30:00,13.79764393,13.03823393
6:00:00,13.79978479,13.03737996
6:30:00,12.86661256,13.97401812
7:00:00,12.34543083,14.49207162
7:30:00,11.88143734,15.0238044
8:00:00,12.67932964,14.2229463
8:30:00,14.00462407,12.86736653
9:00:00,13.28864139,13.5584627
9:30:00,13.58366581,13.24508738
10:00:00,14.05153184,12.76514391
10:30:00,14.00030777,12.81182715
11:00:00,13.73056126,13.08120802
11:30:00,13.28045637,13.54445666
12:00:00,13.34491288,13.48581561
12:30:00,13.32895738,13.52050332
13:00:00,13.77936267,13.08869866
13:30:00,14.07961677,12.79152476
14:00:00,14.37648805,12.48792803
14:30:00,14.21057973,12.64400042
15:00:00,13.47154,13.37884168
15:30:00,13.15118509,13.68727679
16:00:00,13.02012545,13.80384967
16:30:00,13.15641876,13.66204524
17:00:00,11.89283077,14.91162215
17:30:00,12.19769353,14.58412312
18:00:00,12.98273992,13.75955268
18:30:00,13.83119013,12.89272845
19:00:00,14.24903693,12.46139564
19:30:00,14.30124085,12.41911977
20:00:00,14.06574081,12.6836124
20:30:00,13.6087625,13.20620499
21:00:00,13.1765648,13.70327482
21:30:00,12.94774619,13.95645228
22:00:00,12.9609991,13.94345383
22:30:00,13.01941256,13.88516759
23:00:00,13.0187073,13.88587285
23:30:00,12.97890203,13.92186133
