time,bikes_available,docks_available
0:00:00,4.757532684,10.20811617
0:30:00,4.770483461,10.19516539
1:00:00,4.781403001,10.18424585
1:30:00,4.7869502,10.17869866
2:00:00,4.783715013,10.18193384
2:30:00,4.787531807,10.17811705
3:00:00,4.785368957,10.1802799
3:30:00,4.782601781,10.18304707
4:00:00,4.784351145,10.18129771
4:30:00,4.782524768,10.18312409
5:00:00,4.783658468,10.18199039
5:30:00,4.781368391,10.18428046
6:00:00,4.811934064,10.15371479
6:30:00,4.949655161,10.01358745
7:00:00,4.760060953,10.20349573
7:30:00,4.041875697,10.92701036
8:00:00,4.060956531,10.90914525
8:30:00,5.008744124,9.957540863
9:00:00,6.874026927,8.080780021
9:30:00,9.345806457,5.605404388
10:00:00,9.593502044,5.353062842
10:30:00,9.677333775,5.26744994
11:00:00,9.703341846,5.241187416
11:30:00,9.586751528,5.356061493
12:00:00,9.214995401,5.708601647
12:30:00,9.184001219,5.738511877
13:00:00,9.172441693,5.759237697
13:30:00,9.098114018,5.83254756
14:00:00,9.127696802,5.800420247
14:30:00,9.138149255,5.781152721
15:00:00,8.99006262,5.917150142
15:30:00,8.93015633,5.974805502
16:00:00,8.660542301,6.239957831
16:30:00,7.954615637,6.942330928
17:00:00,6.267081927,8.638060452
17:30:00,4.498008623,10.40748581
18:00:00,2.662221829,12.21234116
18:30:00,2.929949975,11.95112155
19:00:00,3.66295859,11.22181372
19:30:00,3.96496355,10.91822062
20:00:00,4.332689306,10.56667173
20:30:00,4.485819048,10.46166275
21:00:00,4.531102649,10.42950259
21:30:00,4.609441889,10.35175404
22:00:00,4.652910245,10.30892182
22:30:00,4.693889996,10.26794206
23:00:00,4.719079028,10.24275303
23:30:00,4.750518777,10.21131328
