time,bikes_available,docks_available
0:00:00,6.598006189,8.401993811
0:30:00,6.673789174,8.326210826
1:00:00,6.718910256,8.281089744
1:30:00,6.725320513,8.274679487
2:00:00,6.702243053,8.297756947
2:30:00,6.693203883,8.306796117
3:00:00,6.709935897,8.290064103
3:30:00,6.710576923,8.289423077
4:00:00,6.721153846,8.278846154
4:30:00,6.716346154,8.283653846
5:00:00,6.718589744,8.281410256
5:30:00,6.707051282,8.292948718
6:00:00,6.693971893,8.306028107
6:30:00,6.637217526,8.356372218
7:00:00,6.621631485,8.368753131
7:30:00,6.688254087,8.302130528
8:00:00,6.763667415,8.233127457
8:30:00,6.729698607,8.270301393
9:00:00,6.698099844,8.301900156
9:30:00,6.726092876,8.257384135
10:00:00,6.798396559,8.182372672
10:30:00,6.837676125,8.145657208
11:00:00,6.901521164,8.080316443
11:30:00,6.922725382,8.058043849
12:00:00,6.889791246,8.083285677
12:30:00,6.776145019,8.195008827
13:00:00,6.763688277,8.20746557
13:30:00,6.803209953,8.167943894
14:00:00,6.845662531,8.125491315
14:30:00,6.798052268,8.173101578
15:00:00,6.702396127,8.268116693
15:30:00,6.587935104,8.373603357
16:00:00,6.474766247,8.486772215
16:30:00,6.408875713,8.552662748
17:00:00,6.374255975,8.586641461
17:30:00,6.345353343,8.613941529
18:00:00,6.284913067,8.68418034
18:30:00,6.370250467,8.591287994
19:00:00,6.433275651,8.528262811
19:30:00,6.444496021,8.51704244
20:00:00,6.313931397,8.654337834
20:30:00,6.145311776,8.82584207
21:00:00,6.00744916,8.963704686
21:30:00,5.853577501,9.117576345
22:00:00,5.813472591,9.157681256
22:30:00,5.72556366,9.245590186
23:00:00,5.672073553,9.299080293
23:30:00,5.661401099,9.309752747
