time,bikes_available,docks_available
0:00:00,8.230227675,6.760156941
0:30:00,8.239113616,6.751270999
1:00:00,8.26928603,6.721098585
1:30:00,8.295015473,6.695369142
2:00:00,8.265148979,6.725142283
2:30:00,8.239117996,6.751173266
3:00:00,8.236538462,6.753846154
3:30:00,8.246401811,6.743982804
4:00:00,8.259263173,6.731121443
4:30:00,8.252264905,6.738119711
5:00:00,8.282191836,6.708192779
5:30:00,8.267934982,6.722449634
6:00:00,8.219090127,6.771294488
6:30:00,8.134700475,6.855684141
7:00:00,7.891937565,7.098447051
7:30:00,7.768785651,7.221598965
8:00:00,7.585673691,7.404710924
8:30:00,7.387137721,7.603246894
9:00:00,7.094688578,7.898099884
9:30:00,6.829320411,8.170679589
10:00:00,6.773556579,8.225802395
10:30:00,6.839973995,8.158743954
11:00:00,6.978351428,8.021648572
11:30:00,7.007908975,7.991770512
12:00:00,7.037512446,7.952872169
12:30:00,7.035967403,7.954417213
13:00:00,7.045974901,7.936992132
13:30:00,6.979710503,7.991443343
14:00:00,6.845944867,8.125208979
14:30:00,7.259515217,7.716766835
15:00:00,7.497878728,7.482890503
15:30:00,7.448131413,7.532637818
16:00:00,7.416387582,7.564381648
16:30:00,7.525900896,7.454868335
17:00:00,7.626683221,7.352162933
17:30:00,7.665729115,7.305424731
18:00:00,7.757576287,7.212295508
18:30:00,7.893004219,7.069816294
19:00:00,8.068001583,6.894177904
19:30:00,8.122176961,6.848656372
20:00:00,8.221203821,6.749950025
20:30:00,8.386093694,6.593393486
21:00:00,8.693274494,6.286426361
21:30:00,8.84335528,6.146067797
22:00:00,8.894312555,6.09607206
22:30:00,8.938905993,6.051478622
23:00:00,8.458594786,6.523415139
23:30:00,8.15226622,6.82850301
