time,bikes_available,docks_available
0:00:00,7.478630028,11.49846921
0:30:00,7.472439315,11.50465992
1:00:00,7.451443362,11.52565587
1:30:00,7.446564885,11.53053435
2:00:00,7.44037466,11.53672458
2:30:00,7.435579538,11.5415197
3:00:00,7.43129771,11.54580153
3:30:00,7.437686031,11.53941321
4:00:00,7.44605598,11.53104326
4:30:00,7.450508906,11.52659033
5:00:00,7.449349731,11.52774951
5:30:00,7.441758552,11.53534068
6:00:00,7.366543357,11.6120826
6:30:00,7.3334021,11.64530564
7:00:00,7.309237746,11.67549508
7:30:00,7.403860838,11.58087199
8:00:00,7.571067077,11.40765783
8:30:00,7.705883095,11.27152763
9:00:00,8.619299101,10.35321998
9:30:00,9.179452904,9.770928776
10:00:00,9.60332867,9.335984307
10:30:00,9.806429214,9.126013534
11:00:00,9.79359415,9.130069972
11:30:00,9.870573626,9.056952728
12:00:00,9.967449763,8.96448408
12:30:00,9.949831264,8.997206177
13:00:00,9.779603573,9.178411694
13:30:00,9.786921541,9.167276932
14:00:00,9.80621967,9.142635292
14:30:00,9.790593379,9.153045298
15:00:00,9.710354259,9.226179309
15:30:00,9.563318857,9.373042466
16:00:00,9.254359203,9.6807553
16:30:00,9.15157598,9.783538524
17:00:00,8.53729211,10.39336947
17:30:00,7.986831205,10.93810518
18:00:00,7.55605731,11.36442615
18:30:00,7.534055591,11.38197494
19:00:00,7.599692617,11.31633792
19:30:00,7.520523138,11.40376733
20:00:00,7.505819042,11.43368415
20:30:00,7.543062217,11.40897341
21:00:00,7.623765339,11.35030396
21:30:00,7.591932401,11.3883475
22:00:00,7.579902799,11.39872316
22:30:00,7.549020697,11.42807854
23:00:00,7.50049477,11.47660447
23:30:00,7.479643766,11.49745547
