time,bikes_available,docks_available
0:00:00,7.08640557,7.89451046
0:30:00,7.114135299,7.866780732
1:00:00,7.105979644,7.874936387
1:30:00,7.102417303,7.878498728
2:00:00,7.102013688,7.878902343
2:30:00,7.106361323,7.874554707
3:00:00,7.115648855,7.865267176
3:30:00,7.120470299,7.860445731
4:00:00,7.116884769,7.864031261
4:30:00,7.120648836,7.860267195
5:00:00,7.147551411,7.83336462
5:30:00,7.176109697,7.804806333
6:00:00,7.143240453,7.837675577
6:30:00,6.93715725,8.03981476
7:00:00,6.24511279,8.724352859
7:30:00,5.893313732,9.075261332
8:00:00,5.70539531,9.258726828
8:30:00,5.56014618,9.40384873
9:00:00,5.221010561,9.744638294
9:30:00,5.1477346,9.819059293
10:00:00,5.202889589,9.765898493
10:30:00,5.769950633,9.199515016
11:00:00,6.101924002,8.86513848
11:30:00,6.326810255,8.642655394
12:00:00,6.530548651,8.442352112
12:30:00,6.705206253,8.26827361
13:00:00,6.845599563,8.124067894
13:30:00,6.880485843,8.088979806
14:00:00,6.910955889,8.055563978
14:30:00,6.830524501,8.130008973
15:00:00,6.697680613,8.260461881
15:30:00,6.630120182,8.318098647
16:00:00,6.67563319,8.270931696
16:30:00,6.781877863,8.164550708
17:00:00,7.03419651,7.911455854
17:30:00,7.174059429,7.768688663
18:00:00,7.148627337,7.79106732
18:30:00,7.15732318,7.776900738
19:00:00,7.316062918,7.614280594
19:30:00,7.314498676,7.613618372
20:00:00,7.235505063,7.703048942
20:30:00,7.070756394,7.886118222
21:00:00,6.970551057,8.00965426
21:30:00,7.033078622,7.955470997
22:00:00,7.165326128,7.82322349
22:30:00,7.259958205,7.728591414
23:00:00,7.296864776,7.691684842
23:30:00,7.339767998,7.648781621
