time,bikes_available,docks_available
0:00:00,7.201602564,7.779166667
0:30:00,7.232142857,7.748626374
1:00:00,7.243711317,7.737057913
1:30:00,7.268841575,7.711927656
2:00:00,7.268876241,7.711706283
2:30:00,7.265695793,7.714886731
3:00:00,7.282692308,7.698076923
3:30:00,7.281538462,7.699230769
4:00:00,7.270512821,7.71025641
4:30:00,7.271474359,7.709294872
5:00:00,7.267948718,7.712820513
5:30:00,7.2625,7.718269231
6:00:00,7.275641026,7.705128205
6:30:00,7.308571663,7.672197567
7:00:00,7.297397741,7.68337149
7:30:00,7.231860739,7.747305928
8:00:00,7.085735551,7.894713167
8:30:00,7.026257184,7.954512047
9:00:00,7.019734493,7.959432174
9:30:00,6.881069571,8.09969966
10:00:00,6.597061372,8.383707859
10:30:00,6.422654742,8.558114488
11:00:00,6.425147878,8.555621352
11:30:00,6.423291678,8.557477553
12:00:00,6.322334773,8.658790583
12:30:00,6.180586285,8.804349612
13:00:00,6.174950974,8.805818257
13:30:00,6.144026129,8.836743102
14:00:00,6.13989048,8.840878751
14:30:00,6.121126108,8.859643123
15:00:00,6.036500709,8.944268522
15:30:00,6.009839744,8.970929487
16:00:00,5.999279364,8.981489867
16:30:00,6.19659043,8.7841788
17:00:00,6.316516585,8.664252646
17:30:00,6.376936805,8.598383708
18:00:00,6.430177161,8.540289872
18:30:00,6.499342791,8.462195671
19:00:00,6.652328907,8.309209555
19:30:00,6.615484085,8.339003095
20:00:00,6.561675905,8.390247172
20:30:00,6.524635454,8.429851726
21:00:00,6.505711325,8.45967329
21:30:00,6.407977208,8.563176638
22:00:00,6.403423014,8.56067955
22:30:00,6.403238285,8.558300177
23:00:00,6.485177817,8.476360644
23:30:00,6.526867816,8.434670645
