time,bikes_available,docks_available
0:00:00,3.819088357,11.18091164
0:30:00,3.769746424,11.23025358
1:00:00,3.734818373,11.26518163
1:30:00,3.696684864,11.30331514
2:00:00,3.678516903,11.3214831
2:30:00,3.667430025,11.33256997
3:00:00,3.653562341,11.34643766
3:30:00,3.649363868,11.35063613
4:00:00,3.650763359,11.34923664
4:30:00,3.651145038,11.34885496
5:00:00,3.646408455,11.35359155
5:30:00,3.56208463,11.43791537
6:00:00,3.436569433,11.56343057
6:30:00,3.339141951,11.65996746
7:00:00,3.786050362,11.21013284
7:30:00,4.85126277,10.14059474
8:00:00,5.718720851,9.261036005
8:30:00,7.315644295,7.65178573
9:00:00,8.201212923,6.765072064
9:30:00,8.57014019,6.38812953
10:00:00,8.818490903,6.13308846
10:30:00,9.230759734,5.717195555
11:00:00,9.616635225,5.334000907
11:30:00,9.576631635,5.369848432
12:00:00,9.565111741,5.380413641
12:30:00,9.623389733,5.319329673
13:00:00,9.773783815,5.185635957
13:30:00,9.83555739,5.128564748
14:00:00,9.774070599,5.184326347
14:30:00,9.682522197,5.27549307
15:00:00,9.617082494,5.340932773
15:30:00,9.493432116,5.464583151
16:00:00,8.808593209,6.147485389
16:30:00,7.539015884,7.414928136
17:00:00,6.1845458,8.757497652
17:30:00,5.631103688,9.307700383
18:00:00,5.040209714,9.888670693
18:30:00,4.786756206,10.14030062
19:00:00,4.622968776,10.3073857
19:30:00,4.487449488,10.44578294
20:00:00,4.375018199,10.58401488
20:30:00,4.307661485,10.66142248
21:00:00,4.221497073,10.77468613
21:30:00,4.200237593,10.79594561
22:00:00,4.153357086,10.84282612
22:30:00,4.08656664,10.90961657
23:00:00,3.98661001,11.0095732
23:30:00,3.911619497,11.08456371
