time,bikes_available,docks_available
0:00:00,13.42941883,5.226029892
0:30:00,13.38653846,5.268910256
1:00:00,13.41602564,5.237820513
1:30:00,13.4725,5.182948718
2:00:00,13.48998996,5.16049548
2:30:00,13.50323625,5.148867314
3:00:00,13.50641026,5.147435897
3:30:00,13.50480769,5.149038462
4:00:00,13.51282051,5.141025641
4:30:00,13.50769231,5.146153846
5:00:00,13.49711538,5.156730769
5:30:00,13.46631181,5.187534341
6:00:00,13.4366597,5.217186459
6:30:00,13.42596154,5.229487179
7:00:00,13.35523013,5.298616023
7:30:00,13.19669723,5.457148923
8:00:00,13.2036102,5.450235955
8:30:00,13.10521369,5.548632468
9:00:00,13.06602173,5.669111409
9:30:00,12.71586587,6.00496746
10:00:00,12.62751273,6.017430287
10:30:00,12.7020929,5.942137871
11:00:00,12.45575446,6.170670041
11:30:00,12.32012651,6.306476055
12:00:00,12.01830749,6.620154047
12:30:00,11.87662089,6.73164613
13:00:00,11.78229942,6.821867244
13:30:00,11.87188713,6.797343637
14:00:00,11.92615544,6.785383018
14:30:00,11.798788,6.912750458
15:00:00,11.70554931,7.000860942
15:30:00,11.54108149,7.165649284
16:00:00,11.66980043,7.032122647
16:30:00,11.66297615,7.038946931
17:00:00,11.80731772,6.894605357
17:30:00,11.98156154,6.720361542
18:00:00,12.23519398,6.466729092
18:30:00,12.42013487,6.283390767
19:00:00,12.53044166,6.1810968
19:30:00,12.62057755,6.090960907
20:00:00,12.68714122,6.034012621
20:30:00,12.89062145,5.830532399
21:00:00,13.40599482,5.317402621
21:30:00,13.6043933,5.128299004
22:00:00,13.71475885,5.019215507
22:30:00,13.69813834,5.032630893
23:00:00,13.71582936,5.016542434
23:30:00,13.73849469,4.992274536
