time,bikes_available,docks_available
0:00:00,6.857826748,9.418768997
0:30:00,6.862765957,9.413829787
1:00:00,6.858510638,9.418085106
1:30:00,6.84787234,9.428723404
2:00:00,6.846594982,9.454480287
2:30:00,6.849103943,9.451971326
3:00:00,6.840780142,9.435815603
3:30:00,6.852836879,9.423758865
4:00:00,6.848165811,9.428429934
4:30:00,6.841489362,9.435106383
5:00:00,6.839007092,9.437588652
5:30:00,6.836524823,9.440070922
6:00:00,6.830117388,9.446478357
6:30:00,6.841843972,9.434751773
7:00:00,6.842907801,9.433687943
7:30:00,6.778702005,9.497893739
8:00:00,6.759574468,9.517021277
8:30:00,6.73987816,9.536717585
9:00:00,6.686013366,9.590582379
9:30:00,6.729882922,9.546712822
10:00:00,6.703110999,9.572066306
10:30:00,6.681053698,9.592705167
11:00:00,6.661662727,9.614933018
11:30:00,6.651241135,9.62535461
12:00:00,6.694704628,9.578345018
12:30:00,6.74858156,9.506737589
13:00:00,6.760932082,9.494387067
13:30:00,6.757822634,9.497496515
14:00:00,6.732072498,9.523246651
14:30:00,6.67806874,9.577250409
15:00:00,6.658165121,9.597154028
15:30:00,6.655942773,9.599376376
16:00:00,6.659544772,9.595774377
16:30:00,6.646099291,9.609219858
17:00:00,6.656408308,9.590932118
17:30:00,6.653237344,9.591443507
18:00:00,6.672476814,9.572204037
18:30:00,6.675326757,9.569354094
19:00:00,6.704255319,9.540425532
19:30:00,6.703634752,9.541046099
20:00:00,6.689795114,9.554885737
20:30:00,6.590158167,9.654522684
21:00:00,6.593727073,9.650953778
21:30:00,6.609929078,9.634751773
22:00:00,6.617021277,9.627659574
22:30:00,6.623595199,9.621085652
23:00:00,6.631560284,9.613120567
23:30:00,6.632978723,9.611702128
