time,bikes_available,docks_available
0:00:00,7.688356248,11.24675826
0:30:00,7.67300198,11.26211252
1:00:00,7.665448928,11.26966558
1:30:00,7.662977099,11.2721374
2:00:00,7.663613232,11.27150127
2:30:00,7.66653944,11.26857506
3:00:00,7.669847328,11.26526718
3:30:00,7.667938931,11.26717557
4:00:00,7.671902525,11.26321198
4:30:00,7.677805563,11.25730894
5:00:00,7.687885213,11.24722929
5:30:00,7.689272399,11.2458421
6:00:00,7.766174207,11.1689403
6:30:00,7.473368548,11.46034646
7:00:00,6.731184433,12.19896824
7:30:00,6.669595651,12.26068425
8:00:00,7.086810408,11.83685371
8:30:00,7.494877015,11.42096791
9:00:00,8.667565939,10.24143974
9:30:00,9.666268751,9.229361678
10:00:00,9.660091081,9.228585764
10:30:00,9.640202464,9.235751735
11:00:00,9.832041642,9.036278968
11:30:00,10.0394315,8.822850747
12:00:00,10.43493118,8.436030862
12:30:00,10.86675397,8.011137874
13:00:00,11.00292884,7.887521899
13:30:00,11.02324008,7.889836983
14:00:00,11.10429889,7.797736736
14:30:00,11.02933284,7.872066652
15:00:00,10.78767021,8.104056934
15:30:00,10.79425821,8.083731611
16:00:00,10.39232635,8.482991718
16:30:00,9.977503045,8.893998227
17:00:00,8.860144925,10.00942601
17:30:00,8.079055827,10.78621135
18:00:00,7.734006426,11.1425839
18:30:00,7.639252213,11.2332487
19:00:00,7.718473364,11.15620857
19:30:00,7.858042417,11.01422221
20:00:00,7.808019288,11.06831659
20:30:00,7.862918663,11.02509339
21:00:00,7.911737425,11.00029206
21:30:00,7.880973463,11.04994257
22:00:00,7.72679023,11.20450748
22:30:00,7.630044944,11.30125277
23:00:00,7.548718598,11.38257911
23:30:00,7.479096629,11.45220108
