time,bikes_available,docks_available
0:00:00,5.281933842,13.68613232
0:30:00,5.264753883,13.70229446
1:00:00,5.294274809,13.67391858
1:30:00,5.308905852,13.65979644
2:00:00,5.285382118,13.68357462
2:30:00,5.299109415,13.6697201
3:00:00,5.292111959,13.67671756
3:30:00,5.293010379,13.67505578
4:00:00,5.269387565,13.69880582
4:30:00,5.269289694,13.69890369
5:00:00,5.272458354,13.69649839
5:30:00,5.252099254,13.71609413
6:00:00,4.982776693,13.98528508
6:30:00,4.368240146,14.59824057
7:00:00,4.233354794,14.73017362
7:30:00,4.138059532,14.79552825
8:00:00,5.988879259,12.91772074
8:30:00,8.029265987,10.86584152
9:00:00,9.426002611,9.429348823
9:30:00,10.44216676,8.417828557
10:00:00,10.83145596,8.038516649
10:30:00,10.79948094,8.079564922
11:00:00,10.82760768,8.054756779
11:30:00,10.98477223,7.894371403
12:00:00,10.99544692,7.883333526
12:30:00,10.74805207,8.158138159
13:00:00,10.47820366,8.454954744
13:30:00,10.28038538,8.657782554
14:00:00,10.11634318,8.801086843
14:30:00,9.98948062,8.886184029
15:00:00,9.880783503,8.958963531
15:30:00,9.453117113,9.365317562
16:00:00,8.202297229,10.61219781
16:30:00,7.060083081,11.74776109
17:00:00,4.748717447,14.04048993
17:30:00,5.254443151,13.51500295
18:00:00,5.046094527,13.71725454
18:30:00,4.913248718,13.88777473
19:00:00,5.117903899,13.68774232
19:30:00,5.108564955,13.7163573
20:00:00,5.223804236,13.62913733
20:30:00,5.320287069,13.59510295
21:00:00,5.384292659,13.56683678
21:30:00,5.309366182,13.65322924
22:00:00,5.287970379,13.67513395
22:30:00,5.287812486,13.6779636
23:00:00,5.263063416,13.70118595
23:30:00,5.262022901,13.70184478
