time,bikes_available,docks_available
0:00:00,7.06846817,7.93153183
0:30:00,7.096153846,7.903846154
1:00:00,7.088505747,7.911494253
1:30:00,7.087057913,7.912942087
2:00:00,7.082623849,7.917376151
2:30:00,7.132674925,7.867325075
3:00:00,7.108653846,7.891346154
3:30:00,7.097377782,7.902622218
4:00:00,7.105938292,7.894061708
4:30:00,7.117312604,7.882687396
5:00:00,7.121860146,7.878139854
5:30:00,7.043187117,7.956812883
6:00:00,6.669313673,8.330686327
6:30:00,6.62423298,8.37576702
7:00:00,6.635533942,8.364466058
7:30:00,6.662012871,8.332858923
8:00:00,6.674237892,8.316146724
8:30:00,6.702494927,8.287889688
9:00:00,6.667237747,8.323146869
9:30:00,6.871443128,8.118941487
10:00:00,6.941261859,8.049122756
10:30:00,6.893352417,8.097032198
11:00:00,6.847528039,8.142856576
11:30:00,6.745590854,8.244793762
12:00:00,6.741244026,8.249140589
12:30:00,6.870306733,8.123603523
13:00:00,6.889999282,8.110000718
13:30:00,6.84797912,8.15202088
14:00:00,6.798764681,8.201235319
14:30:00,6.827276659,8.172723341
15:00:00,6.781319005,8.218680995
15:30:00,6.738664894,8.261335106
16:00:00,6.655257673,8.329490337
16:30:00,6.596720405,8.378577214
17:00:00,6.653895936,8.307642526
17:30:00,6.718576718,8.242961744
18:00:00,6.805284514,8.156253947
18:30:00,6.887581576,8.073956886
19:00:00,6.870069155,8.083180182
19:30:00,6.785088259,8.159599596
20:00:00,6.604128227,8.34779485
20:30:00,6.563326983,8.400576642
21:00:00,6.346255772,8.634513459
21:30:00,6.144098143,8.836671088
22:00:00,6.063616269,8.917152962
22:30:00,6.083499116,8.897270115
23:00:00,6.105060489,8.875708742
23:30:00,6.110068523,8.870700707
